drug1,drug2,true_label,pred_label
482,298,71.0,10
1267,1119,71.0,10
1694,1013,71.0,10
1694,1012,71.0,10
669,1697,71.0,10
822,316,71.0,10
1304,1210,71.0,10
473,996,71.0,10
267,1371,71.0,10
1357,1449,71.0,10
1357,1326,71.0,10
822,1368,71.0,10
267,1683,71.0,10
711,57,71.0,10
295,1158,71.0,10
1100,1585,71.0,10
1267,1326,71.0,10
903,589,71.0,10
903,587,71.0,10
1267,996,71.0,10
1687,1012,71.0,10
1687,1013,71.0,10
267,1180,71.0,10
482,1371,71.0,10
1610,1047,71.0,10
1155,1108,71.0,10
1687,149,71.0,10
252,1448,71.0,10
1610,1042,71.0,10
215,1354,71.0,10
903,719,71.0,10
1357,1404,71.0,10
473,1144,71.0,10
215,517,71.0,10
1162,726,71.0,10
1162,570,71.0,10
1162,375,71.0,10
473,1683,71.0,10
273,794,71.0,10
622,1579,71.0,10
215,358,71.0,10
1162,298,71.0,10
215,1054,71.0,10
1102,759,71.0,10
1304,1232,71.0,10
252,774,71.0,10
1267,1171,71.0,10
473,1080,71.0,10
295,764,71.0,10
1357,630,71.0,10
679,1404,71.0,10
1267,1210,71.0,10
252,1054,71.0,10
679,358,71.0,10
473,1247,71.0,10
908,1056,71.0,10
1643,583,71.0,10
1071,1247,71.0,10
822,744,71.0,10
1267,1354,71.0,10
711,1210,71.0,10
1038,1042,71.0,10
748,1448,71.0,10
1162,1371,71.0,10
1100,1324,71.0,10
252,570,71.0,10
267,1080,71.0,10
908,1180,71.0,10
1304,1161,71.0,10
1071,1683,71.0,10
273,1547,71.0,10
573,764,71.0,10
252,31,71.0,10
273,1549,71.0,10
1071,1590,71.0,10
822,1332,71.0,10
273,1551,71.0,10
822,1330,71.0,10
1102,1371,71.0,10
573,701,71.0,10
1610,1324,71.0,10
1610,1325,71.0,10
267,1161,71.0,10
679,570,71.0,10
267,517,71.0,10
711,976,71.0,10
1071,1448,71.0,10
473,638,71.0,10
1155,731,71.0,10
1687,646,71.0,10
908,1144,71.0,10
103,646,71.0,10
1071,1056,71.0,10
903,1161,71.0,10
903,547,71.0,10
1102,1080,71.0,10
679,1692,71.0,10
295,1053,71.0,10
908,630,71.0,10
295,1054,71.0,10
908,477,71.0,10
482,517,71.0,10
482,385,71.0,10
908,287,71.0,10
908,284,71.0,10
679,726,71.0,10
822,31,71.0,10
908,282,71.0,10
482,530,71.0,10
1267,1590,71.0,10
482,525,71.0,10
1304,570,71.0,10
295,517,71.0,10
1357,57,71.0,10
267,385,71.0,10
1610,880,71.0,10
482,1247,71.0,10
822,1404,71.0,10
482,1080,71.0,10
495,262,71.0,10
788,593,71.0,10
252,701,71.0,10
1304,90,71.0,10
295,404,71.0,10
748,697,71.0,10
748,694,71.0,10
903,385,71.0,10
482,1692,71.0,10
273,298,71.0,10
1357,1329,71.0,10
1357,1330,71.0,10
1357,166,71.0,10
1071,1144,71.0,10
1357,1332,71.0,10
473,1158,71.0,10
1610,1585,71.0,10
1267,1332,71.0,10
748,498,71.0,10
1267,1329,71.0,10
1694,771,71.0,10
273,287,71.0,10
1100,490,71.0,10
273,284,71.0,10
273,282,71.0,10
1162,498,71.0,10
1102,525,71.0,10
499,1699,71.0,10
1304,1371,71.0,10
1102,530,71.0,10
267,1692,71.0,10
1267,1699,71.0,10
903,726,71.0,10
273,1371,71.0,10
1357,1692,71.0,10
273,1683,71.0,10
1071,375,71.0,10
1304,794,71.0,10
908,1330,71.0,10
1162,385,71.0,10
1071,1161,71.0,10
215,701,71.0,10
908,1161,71.0,10
1629,149,71.0,10
1267,1692,71.0,10
1162,530,71.0,10
1071,726,71.0,10
622,1585,71.0,10
1162,525,71.0,10
822,759,71.0,10
482,1549,71.0,10
482,1550,71.0,10
482,1547,71.0,10
1687,259,71.0,10
273,1180,71.0,10
482,1551,71.0,10
1267,1404,71.0,10
1357,1451,71.0,10
679,1449,71.0,10
1304,638,71.0,10
1162,1247,71.0,10
679,1451,71.0,10
1102,764,71.0,10
252,764,71.0,10
711,1590,71.0,10
679,1551,71.0,10
669,1325,71.0,10
679,1550,71.0,10
295,759,71.0,10
679,1549,71.0,10
679,1547,71.0,10
1694,149,71.0,10
473,298,71.0,10
908,1080,71.0,10
748,1119,71.0,10
622,1047,71.0,10
1267,1180,71.0,10
267,1247,71.0,10
1102,1451,71.0,10
1102,1449,71.0,10
1357,1180,71.0,10
711,1054,71.0,10
748,1451,71.0,10
748,1449,71.0,10
748,996,71.0,10
1071,1367,71.0,10
711,1053,71.0,10
822,562,71.0,10
267,694,71.0,10
711,759,71.0,10
252,562,71.0,10
215,174,71.0,10
252,564,71.0,10
788,924,71.0,10
267,697,71.0,10
822,1367,71.0,10
908,1171,71.0,10
573,759,71.0,10
908,794,71.0,10
164,1012,71.0,10
164,1013,71.0,10
252,547,71.0,10
711,1144,71.0,10
711,498,71.0,10
634,1579,71.0,10
1102,726,71.0,10
215,1503,71.0,10
748,1232,71.0,10
1267,1547,71.0,10
1162,1080,71.0,10
215,1448,71.0,10
1033,771,71.0,34
903,375,71.0,10
573,744,71.0,10
103,1012,71.0,10
103,1013,71.0,10
1071,1080,71.0,10
1162,1549,71.0,10
1162,1550,71.0,10
669,1042,71.0,10
669,1043,71.0,10
1162,1547,71.0,10
711,1699,71.0,10
1162,1551,71.0,10
1267,498,71.0,10
273,1080,71.0,10
908,638,71.0,10
482,31,71.0,10
622,1325,71.0,10
622,1324,71.0,10
679,701,71.0,10
1357,477,71.0,10
908,1367,71.0,10
295,976,71.0,10
1033,646,71.0,34
981,1043,71.0,10
908,1210,71.0,10
981,1042,71.0,10
1357,1144,71.0,10
273,1161,71.0,10
822,525,71.0,10
908,385,71.0,10
822,530,71.0,10
903,1368,71.0,10
482,1056,71.0,10
903,404,71.0,10
252,726,71.0,10
903,401,71.0,10
748,1326,71.0,10
1071,525,71.0,10
1071,57,71.0,10
1102,744,71.0,10
1071,530,71.0,10
748,701,71.0,10
252,1692,71.0,10
1102,1326,71.0,10
1357,174,71.0,10
1102,1368,71.0,10
1102,1547,71.0,10
473,287,71.0,10
1102,1550,71.0,10
1102,1549,71.0,10
1102,1551,71.0,10
822,1451,71.0,10
822,1449,71.0,10
301,1699,71.0,10
473,1053,71.0,10
473,1054,71.0,10
1357,759,71.0,10
1267,1144,71.0,10
295,316,71.0,10
273,385,71.0,10
1102,31,71.0,10
1643,149,71.0,10
252,1453,71.0,10
711,1171,71.0,10
711,638,71.0,10
34,1164,71.0,10
482,1448,71.0,10
1267,587,71.0,10
252,1232,71.0,10
1102,375,71.0,10
1610,1516,71.0,10
1162,31,71.0,10
215,1453,71.0,10
1267,1367,71.0,10
252,744,71.0,10
215,1699,71.0,10
1102,1054,71.0,10
1102,1053,71.0,10
1357,744,71.0,10
215,726,71.0,10
1071,719,71.0,10
903,1683,71.0,10
822,764,71.0,10
215,90,71.0,10
473,401,71.0,10
473,404,71.0,10
215,375,71.0,10
1357,1453,71.0,10
573,1180,71.0,10
1629,333,71.0,10
1304,630,71.0,10
252,375,71.0,10
252,759,71.0,10
1162,1056,71.0,10
1102,774,71.0,10
164,149,71.0,10
1071,589,71.0,10
1071,587,71.0,10
1102,1699,71.0,10
903,1247,71.0,10
573,1453,71.0,10
669,593,71.0,10
1102,1144,71.0,10
908,1590,71.0,10
1267,1451,71.0,10
1155,317,71.0,23
669,880,71.0,10
215,1144,71.0,10
1304,1547,71.0,10
1102,1453,71.0,10
1304,1549,71.0,10
1304,1550,71.0,10
573,1692,71.0,10
1304,1551,71.0,10
215,1692,71.0,10
1102,1232,71.0,10
1071,1330,71.0,10
1071,1329,71.0,10
887,779,71.0,10
1071,1332,71.0,10
748,1699,71.0,10
267,701,71.0,10
1304,1180,71.0,10
679,1180,71.0,10
679,1453,71.0,10
473,1330,71.0,10
473,1329,71.0,10
473,1332,71.0,10
1267,90,71.0,10
1162,1448,71.0,10
215,1080,71.0,10
252,477,71.0,10
822,595,71.0,10
1304,298,71.0,10
215,1551,71.0,10
215,1550,71.0,10
215,1549,71.0,10
295,1453,71.0,10
215,1547,71.0,10
482,1171,71.0,10
273,1247,71.0,10
903,525,71.0,10
908,1119,71.0,10
903,530,71.0,10
295,1330,71.0,10
1162,1683,71.0,10
42,1164,71.0,10
267,530,71.0,10
273,1056,71.0,10
1100,1164,71.0,10
273,694,71.0,10
252,1368,71.0,10
1102,1448,71.0,10
273,697,71.0,10
903,1080,71.0,10
908,298,71.0,10
1267,316,71.0,10
1643,1012,71.0,10
573,1326,71.0,10
1267,638,71.0,10
822,477,71.0,10
1687,750,71.0,10
1155,1675,71.0,10
711,385,71.0,10
903,1158,71.0,10
908,90,71.0,10
1100,1516,71.0,10
473,837,71.0,10
1071,996,71.0,10
1304,1683,71.0,10
473,1503,71.0,10
748,1329,71.0,10
252,719,71.0,10
473,976,71.0,10
42,593,71.0,10
748,1332,71.0,10
482,1210,71.0,10
1102,719,71.0,10
1304,287,71.0,10
1304,284,71.0,10
1071,1119,71.0,10
1304,282,71.0,10
103,583,71.0,10
1102,1329,71.0,10
1102,1330,71.0,10
1102,1332,71.0,10
1267,794,71.0,10
822,1453,71.0,10
482,1354,71.0,10
482,976,71.0,10
1071,298,71.0,10
822,1549,71.0,10
1071,31,71.0,10
295,375,71.0,10
695,1042,71.0,10
695,1043,71.0,10
1102,547,71.0,10
1357,764,71.0,10
711,1367,71.0,10
748,31,71.0,10
1071,1232,71.0,10
1162,1171,71.0,10
252,1451,71.0,10
252,1449,71.0,10
1155,294,71.0,10
711,630,71.0,10
895,750,71.0,10
482,1161,71.0,10
1071,358,71.0,10
1155,225,71.0,10
164,333,71.0,10
215,719,71.0,10
215,1158,71.0,10
42,1579,71.0,10
1102,1247,71.0,10
482,1158,71.0,10
711,1330,71.0,10
1071,595,71.0,10
895,333,71.0,10
295,774,71.0,10
908,1699,71.0,10
1162,1210,71.0,10
903,1503,71.0,10
267,1054,71.0,10
267,1053,71.0,10
679,166,71.0,10
573,1449,71.0,10
711,282,71.0,10
295,744,71.0,10
711,284,71.0,10
1267,1453,71.0,10
711,287,71.0,10
1304,1080,71.0,10
748,1144,71.0,10
252,1354,71.0,10
1162,1354,71.0,10
1162,976,71.0,10
295,726,71.0,10
711,298,71.0,10
573,595,71.0,10
822,976,71.0,10
1071,1326,71.0,10
1357,701,71.0,10
1101,1042,71.0,10
711,774,71.0,10
748,774,71.0,10
473,1692,71.0,10
273,31,71.0,10
711,1119,71.0,10
252,525,71.0,10
711,517,71.0,10
252,57,71.0,10
473,1326,71.0,10
695,1435,71.0,10
1101,1585,71.0,10
295,1551,71.0,10
295,1549,71.0,10
295,1550,71.0,10
295,1547,71.0,10
711,996,71.0,10
1071,1699,71.0,10
679,794,71.0,10
34,1579,71.0,10
215,1329,71.0,10
215,1332,71.0,10
1071,385,71.0,10
822,587,71.0,10
822,589,71.0,10
573,282,71.0,10
482,401,71.0,10
473,595,71.0,10
573,284,71.0,10
573,287,71.0,10
295,1449,71.0,10
482,404,71.0,10
295,1451,71.0,10
1629,646,71.0,10
482,697,71.0,10
573,630,71.0,10
215,1053,71.0,10
669,924,71.0,10
482,694,71.0,10
267,404,71.0,10
908,587,71.0,10
908,589,71.0,10
273,701,71.0,10
573,774,71.0,10
295,1354,71.0,10
267,401,71.0,10
267,1119,71.0,10
903,1056,71.0,10
822,166,71.0,10
1304,385,71.0,10
1162,1158,71.0,10
295,530,71.0,10
1267,630,71.0,10
981,1047,71.0,10
34,1697,71.0,10
295,525,71.0,10
1155,452,71.0,10
1102,589,71.0,10
1102,587,71.0,10
1267,287,71.0,10
1267,282,71.0,10
1267,284,71.0,10
1357,358,71.0,10
482,1053,71.0,10
482,1054,71.0,10
748,1367,71.0,10
822,564,71.0,10
1071,547,71.0,10
267,358,71.0,10
1033,750,71.0,34
573,90,71.0,10
1267,744,71.0,10
748,719,71.0,10
1102,401,71.0,10
1102,404,71.0,10
711,1158,71.0,10
679,1326,71.0,10
1267,477,71.0,10
1267,774,71.0,10
473,1547,71.0,10
473,1550,71.0,10
473,1549,71.0,10
473,1551,71.0,10
1357,1232,71.0,10
822,1210,71.0,10
903,1054,71.0,10
1101,593,71.0,10
215,31,71.0,10
164,646,71.0,10
1155,5,71.0,10
903,1053,71.0,10
1162,401,71.0,10
695,880,71.0,10
34,1043,71.0,10
1162,404,71.0,10
622,1516,71.0,10
711,587,71.0,10
711,589,71.0,10
1162,697,71.0,10
473,562,71.0,10
1629,259,71.0,10
1162,694,71.0,10
1102,358,71.0,10
273,638,71.0,10
748,530,71.0,10
748,525,71.0,10
573,1451,71.0,10
1071,764,71.0,10
473,282,71.0,10
748,547,71.0,10
273,837,71.0,10
1071,701,71.0,10
482,1367,71.0,10
1162,517,71.0,10
252,298,71.0,10
822,1171,71.0,10
622,490,71.0,10
482,1503,71.0,10
1629,1012,71.0,10
1629,1013,71.0,10
215,401,71.0,10
215,404,71.0,10
1162,1053,71.0,10
1162,1054,71.0,10
215,595,71.0,10
679,1080,71.0,10
473,764,71.0,10
42,1697,71.0,10
895,771,71.0,10
1357,1683,71.0,10
1357,595,71.0,10
679,174,71.0,10
240,1699,71.0,10
1102,1119,71.0,10
981,1697,71.0,10
1304,694,71.0,10
1267,697,71.0,10
34,1516,71.0,10
908,996,71.0,10
1304,697,71.0,10
267,1158,71.0,10
796,1699,71.0,10
748,1354,71.0,10
788,490,71.0,10
295,719,71.0,10
267,719,71.0,10
788,880,71.0,10
1155,1157,71.0,10
679,401,71.0,10
748,976,71.0,10
679,404,71.0,10
34,1325,71.0,10
34,1324,71.0,10
252,517,71.0,10
711,525,71.0,10
711,530,71.0,10
252,1119,71.0,10
1304,1247,71.0,10
273,1054,71.0,10
273,1053,71.0,10
215,1326,71.0,10
103,149,71.0,10
1304,1056,71.0,10
295,1448,71.0,10
908,498,71.0,10
1626,1013,71.0,10
1626,1012,71.0,10
1162,1367,71.0,10
1071,1453,71.0,10
1038,880,71.0,10
981,490,71.0,10
573,638,71.0,10
1162,1503,71.0,10
1267,57,71.0,10
908,595,71.0,10
573,316,71.0,10
573,794,71.0,10
215,562,71.0,10
822,174,71.0,10
295,1404,71.0,10
215,1232,71.0,10
473,1161,71.0,10
1357,562,71.0,10
1155,465,71.0,10
1357,564,71.0,10
295,31,71.0,10
215,1683,71.0,10
679,1056,71.0,10
1100,1697,71.0,10
1267,166,71.0,10
273,517,71.0,10
1357,547,71.0,10
903,976,71.0,10
822,570,71.0,10
1071,498,71.0,10
903,837,71.0,10
1102,701,71.0,10
273,404,71.0,10
679,1332,71.0,10
679,1329,71.0,10
679,1330,71.0,10
273,401,71.0,10
273,1119,71.0,10
1071,1054,71.0,10
42,1516,71.0,10
1357,282,71.0,10
1071,1053,71.0,10
748,744,71.0,10
822,90,71.0,10
473,284,71.0,10
573,1547,71.0,10
573,1549,71.0,10
573,1550,71.0,10
573,1551,71.0,10
1033,1012,71.0,34
1033,1013,71.0,34
1357,287,71.0,10
295,570,71.0,10
748,375,71.0,10
573,1404,71.0,10
42,1325,71.0,10
903,694,71.0,10
273,358,71.0,10
903,697,71.0,10
482,282,71.0,10
215,547,71.0,10
473,385,71.0,10
473,794,71.0,10
215,1119,71.0,10
482,1368,71.0,10
1071,759,71.0,10
252,1210,71.0,10
903,1590,71.0,10
981,1324,71.0,10
1155,616,71.0,10
981,1325,71.0,10
679,1119,71.0,10
1102,1158,71.0,10
267,1699,71.0,10
215,385,71.0,10
1699,874,71.0,10
711,697,71.0,10
895,646,71.0,23
164,259,71.0,10
1102,794,71.0,10
252,1590,71.0,10
1357,589,71.0,10
908,1683,71.0,10
1357,587,71.0,10
908,1158,71.0,10
295,1232,71.0,10
711,1232,71.0,10
1162,837,71.0,10
711,90,71.0,10
215,1161,71.0,10
1304,701,71.0,10
908,1326,71.0,10
241,1699,71.0,10
1304,837,71.0,10
1304,1503,71.0,10
473,1180,71.0,10
1694,750,71.0,10
34,1047,71.0,10
711,1448,71.0,10
267,726,71.0,10
1102,1683,71.0,10
1357,719,71.0,10
252,976,71.0,10
252,1404,71.0,10
267,996,71.0,10
748,759,71.0,10
711,1503,71.0,10
908,764,71.0,10
473,174,71.0,10
215,1056,71.0,10
1162,1368,71.0,10
822,638,71.0,10
215,1247,71.0,10
903,517,71.0,10
273,1158,71.0,10
1071,1449,71.0,10
252,1171,71.0,10
267,1354,71.0,10
573,1119,71.0,10
679,976,71.0,10
1357,774,71.0,10
273,719,71.0,10
267,1144,71.0,10
473,694,71.0,10
473,697,71.0,10
711,1247,71.0,10
482,498,71.0,10
482,1683,71.0,10
295,547,71.0,10
164,750,71.0,10
711,1056,71.0,10
1071,1551,71.0,10
34,490,71.0,10
903,1171,71.0,10
1357,570,71.0,10
1071,1547,71.0,10
1071,1549,71.0,10
573,570,71.0,10
1071,1550,71.0,10
1162,1161,71.0,10
267,498,71.0,10
1155,1416,71.0,10
482,1326,71.0,10
788,637,71.0,10
267,375,71.0,10
215,1371,71.0,10
1038,1435,71.0,10
1357,298,71.0,10
34,593,71.0,10
482,316,71.0,10
1267,759,71.0,10
1600,1699,71.0,10
622,1164,71.0,10
482,996,71.0,10
748,57,71.0,10
267,1232,71.0,10
903,1119,71.0,10
981,880,71.0,10
1102,298,71.0,10
711,1371,71.0,10
42,1047,71.0,10
1643,259,71.0,10
1102,498,71.0,10
908,1453,71.0,10
295,564,71.0,23
295,562,71.0,10
1357,375,71.0,10
748,316,71.0,10
273,1692,71.0,10
573,1232,71.0,10
252,1367,71.0,10
903,1326,71.0,10
1038,1164,71.0,10
1100,880,71.0,10
1610,1697,71.0,10
695,1585,71.0,10
903,996,71.0,10
711,1161,71.0,10
981,593,71.0,10
1162,90,71.0,10
267,1503,71.0,10
822,794,71.0,10
1102,996,71.0,10
1304,477,71.0,10
267,774,71.0,10
1267,1551,71.0,10
1267,1549,71.0,10
1267,1550,71.0,10
252,630,71.0,10
1162,1326,71.0,10
903,1210,71.0,10
252,996,71.0,10
1687,771,71.0,10
573,1354,71.0,10
42,490,71.0,10
908,1329,71.0,10
215,697,71.0,10
215,694,71.0,10
679,1590,71.0,10
1162,996,71.0,10
164,553,71.0,10
295,701,71.0,10
273,1699,71.0,10
267,1590,71.0,10
1357,726,71.0,10
1694,78,71.0,10
748,764,71.0,10
711,595,71.0,10
1304,1054,71.0,10
482,1590,71.0,10
1304,1053,71.0,10
822,1547,71.0,10
711,547,71.0,10
822,1550,71.0,10
822,1551,71.0,10
908,759,71.0,10
252,90,71.0,10
679,1054,71.0,10
267,1326,71.0,10
908,1053,71.0,10
908,1054,71.0,10
679,1053,71.0,10
252,1144,71.0,10
679,759,71.0,10
895,149,71.0,10
473,166,71.0,10
822,630,71.0,10
1694,333,71.0,10
1101,1043,71.0,10
903,1354,71.0,10
822,57,71.0,10
1304,404,71.0,10
908,517,71.0,10
679,1144,71.0,10
1304,401,71.0,10
679,498,71.0,10
1304,1119,71.0,10
1033,78,71.0,34
1101,1047,71.0,10
1267,1449,71.0,10
252,1180,71.0,10
273,726,71.0,10
573,1171,71.0,10
1038,1516,71.0,10
273,996,71.0,10
908,404,71.0,10
908,401,71.0,10
1267,562,71.0,10
573,976,71.0,10
1304,517,71.0,10
1267,1371,71.0,10
801,1699,71.0,10
573,837,71.0,10
1357,1371,71.0,10
1071,1404,71.0,10
573,564,71.0,10
573,1371,71.0,10
1102,595,71.0,10
711,694,71.0,10
573,562,71.0,10
267,547,71.0,10
981,1585,71.0,10
473,587,71.0,10
473,589,71.0,10
482,638,71.0,10
1357,530,71.0,10
295,1371,71.0,10
482,1329,71.0,10
482,1330,71.0,10
482,1332,71.0,10
1357,525,71.0,10
1071,517,71.0,10
748,1371,71.0,10
1267,701,71.0,10
267,316,71.0,10
273,1354,71.0,10
140,378,71.0,10
822,298,71.0,10
273,1144,71.0,10
267,1368,71.0,10
1267,764,71.0,10
1162,1590,71.0,10
1102,1161,71.0,10
711,1683,71.0,10
822,287,71.0,10
482,794,71.0,10
822,284,71.0,10
822,282,71.0,10
267,57,71.0,10
748,477,71.0,10
1629,750,71.0,10
1071,401,71.0,10
1304,358,71.0,10
1071,404,71.0,10
908,1449,71.0,10
908,1451,71.0,10
1357,385,71.0,10
273,498,71.0,10
573,1210,71.0,10
473,1371,71.0,10
903,1332,71.0,10
273,375,71.0,10
903,1329,71.0,10
903,1330,71.0,10
748,1453,71.0,10
215,525,71.0,10
1102,385,71.0,10
822,1371,71.0,10
215,530,71.0,10
1071,774,71.0,10
822,1683,71.0,10
1357,1080,71.0,10
1071,744,71.0,10
903,1404,71.0,10
273,1232,71.0,10
1102,57,71.0,10
1610,1043,71.0,10
1102,1590,71.0,10
903,1699,71.0,10
822,1180,71.0,10
473,1448,71.0,10
1071,287,71.0,10
482,1699,71.0,10
1071,282,71.0,10
1101,1435,71.0,10
1071,284,71.0,10
1162,638,71.0,10
215,589,71.0,10
1162,1329,71.0,10
1162,1330,71.0,10
1162,1332,71.0,10
1071,630,71.0,10
903,1692,71.0,10
711,764,71.0,10
252,1158,71.0,10
267,90,71.0,10
1155,1275,71.0,10
908,976,71.0,10
1101,880,71.0,10
908,1549,71.0,10
711,31,71.0,10
908,1550,71.0,10
252,1330,71.0,10
908,1547,71.0,10
1267,1448,71.0,10
252,1080,71.0,10
1626,553,71.0,10
295,694,71.0,10
1162,794,71.0,10
295,697,71.0,10
1162,316,71.0,10
267,744,71.0,10
1162,1451,71.0,10
1101,1324,71.0,10
1357,1161,71.0,10
267,1332,71.0,10
267,1329,71.0,10
267,1330,71.0,10
215,166,71.0,10
679,1210,71.0,10
295,174,71.0,10
908,1354,71.0,10
1101,1325,71.0,10
903,1180,71.0,10
711,375,71.0,10
1304,1158,71.0,10
482,1180,71.0,10
252,638,71.0,10
1101,490,71.0,10
679,764,71.0,10
1626,583,71.0,10
1694,646,71.0,10
711,477,71.0,10
1304,719,71.0,10
903,90,71.0,10
573,1056,71.0,10
103,259,71.0,10
669,1047,71.0,10
140,203,71.0,10
215,587,71.0,10
634,1516,71.0,10
273,1590,71.0,10
679,1354,71.0,10
895,78,71.0,10
822,1080,71.0,10
1162,1699,71.0,10
895,1013,71.0,10
895,1012,71.0,23
1033,333,71.0,34
573,174,71.0,10
1267,595,71.0,10
267,31,71.0,10
1267,570,71.0,10
1357,90,71.0,10
1038,1697,71.0,10
273,1326,71.0,10
1033,149,71.0,34
295,1368,71.0,10
1038,1325,71.0,10
1038,1324,71.0,10
822,1161,71.0,10
573,694,71.0,10
482,630,71.0,10
573,697,71.0,10
1304,1368,71.0,10
1267,1232,71.0,10
267,1404,71.0,10
215,774,71.0,10
622,1697,71.0,10
1267,31,71.0,10
679,638,71.0,10
573,1368,71.0,10
1267,298,71.0,10
482,284,71.0,10
908,316,71.0,10
482,287,71.0,10
1102,1367,71.0,10
1102,694,71.0,10
1603,1699,71.0,10
573,477,71.0,10
482,1119,71.0,10
1267,358,71.0,10
634,1324,71.0,10
903,1144,71.0,10
634,1325,71.0,10
1357,1549,71.0,10
1357,1550,71.0,10
695,1164,71.0,10
1357,1547,71.0,10
482,774,71.0,10
1357,1551,71.0,10
908,1448,71.0,10
1162,1180,71.0,10
1102,517,71.0,10
252,1699,71.0,10
273,547,71.0,10
822,385,71.0,10
473,570,71.0,10
903,1367,71.0,10
473,358,71.0,10
473,774,71.0,10
1071,316,71.0,10
1610,1579,71.0,10
273,1368,71.0,10
908,1404,71.0,10
748,562,71.0,10
1357,1056,71.0,10
748,564,71.0,10
42,1585,71.0,10
215,570,71.0,10
1357,1448,71.0,10
273,57,71.0,10
1101,1697,71.0,10
903,638,71.0,10
679,744,71.0,10
295,358,71.0,10
1155,669,71.0,10
1162,630,71.0,10
215,298,71.0,10
822,1692,71.0,10
1071,638,71.0,10
295,837,71.0,10
903,1451,71.0,10
1162,282,71.0,10
252,358,71.0,10
473,31,71.0,10
1162,284,71.0,10
1162,287,71.0,10
1100,1042,71.0,10
1100,1043,71.0,10
908,1551,71.0,10
1304,1699,71.0,10
1694,259,71.0,10
1629,771,71.0,10
634,1043,71.0,10
634,1042,71.0,10
1162,1119,71.0,10
1304,996,71.0,10
711,1368,71.0,10
252,1053,71.0,10
1162,774,71.0,10
1102,1180,71.0,10
634,1047,71.0,10
981,1435,71.0,10
679,282,71.0,10
679,284,71.0,10
679,287,71.0,10
711,562,71.0,10
267,1367,71.0,10
1610,593,71.0,10
908,1232,71.0,10
679,298,71.0,10
711,564,71.0,23
164,771,71.0,10
295,166,71.0,10
908,744,71.0,10
711,837,71.0,10
1038,1579,71.0,10
669,490,71.0,10
679,774,71.0,10
1643,646,71.0,10
252,287,71.0,10
295,1503,71.0,10
634,1164,71.0,10
1304,726,71.0,10
252,282,71.0,10
252,284,71.0,10
908,1371,71.0,10
1304,1144,71.0,10
679,517,71.0,10
573,1247,71.0,10
822,1247,71.0,10
252,401,71.0,10
252,404,71.0,10
679,996,71.0,10
273,744,71.0,10
295,57,71.0,10
1155,795,71.0,10
1101,1516,71.0,10
822,1056,71.0,10
473,701,71.0,10
822,694,71.0,10
622,880,71.0,10
42,1324,71.0,10
1162,1404,71.0,10
1304,774,71.0,10
908,774,71.0,10
822,697,71.0,10
1267,589,71.0,10
482,57,71.0,10
273,1332,71.0,10
273,1329,71.0,10
273,1330,71.0,10
1304,498,71.0,10
1267,547,71.0,10
573,1503,71.0,10
981,1164,71.0,10
711,1080,71.0,10
679,1699,71.0,10
295,1056,71.0,10
1687,583,71.0,10
267,525,71.0,10
573,1080,71.0,10
1071,1371,71.0,10
908,726,71.0,10
1643,771,71.0,10
573,530,71.0,10
482,166,71.0,10
573,525,71.0,10
903,477,71.0,10
573,57,71.0,10
215,764,71.0,10
903,794,71.0,10
679,630,71.0,10
908,375,71.0,10
1267,719,71.0,10
903,316,71.0,10
903,774,71.0,10
295,477,71.0,10
215,498,71.0,10
573,166,71.0,10
267,1451,71.0,10
267,1449,71.0,10
1304,1404,71.0,10
1267,385,71.0,10
679,1158,71.0,10
1304,1326,71.0,10
1304,375,71.0,10
295,1144,71.0,10
748,595,71.0,10
1038,490,71.0,10
1357,976,71.0,10
273,1404,71.0,10
473,564,71.0,10
1629,583,71.0,10
295,287,71.0,10
295,284,71.0,23
1629,553,71.0,10
748,570,71.0,10
295,282,71.0,10
1357,1247,71.0,10
482,1449,71.0,10
1162,57,71.0,10
482,1451,71.0,10
215,564,71.0,23
679,1171,71.0,10
1687,78,71.0,10
711,726,71.0,10
267,764,71.0,10
903,630,71.0,10
473,1453,71.0,10
1357,401,71.0,10
1071,1180,71.0,10
1100,593,71.0,10
473,1232,71.0,10
215,638,71.0,10
215,837,71.0,10
1102,976,71.0,10
1162,166,71.0,10
711,1404,71.0,10
903,1453,71.0,10
473,547,71.0,10
573,1683,71.0,10
215,1210,71.0,10
903,744,71.0,10
634,593,71.0,10
1100,1325,71.0,10
252,1247,71.0,10
748,358,71.0,10
748,794,71.0,10
1267,1161,71.0,10
711,1180,71.0,10
634,880,71.0,10
748,1551,71.0,10
711,1692,71.0,10
895,259,71.0,10
1038,1043,71.0,10
1267,404,71.0,10
748,1547,71.0,10
748,1549,71.0,10
748,1550,71.0,10
273,759,71.0,10
1626,149,71.0,10
1102,1503,71.0,10
1102,837,71.0,10
34,1435,71.0,10
252,1503,71.0,10
711,570,71.0,10
1162,1692,71.0,10
822,1503,71.0,10
711,358,71.0,10
295,630,71.0,10
748,1056,71.0,10
748,1590,71.0,10
748,1330,71.0,10
1304,1590,71.0,10
1626,771,71.0,10
267,595,71.0,10
34,1585,71.0,10
1162,1449,71.0,10
252,1329,71.0,10
679,525,71.0,10
679,530,71.0,10
252,1332,71.0,10
1304,1329,71.0,10
482,744,71.0,10
1155,790,71.0,10
273,1550,71.0,10
473,726,71.0,10
1071,1692,71.0,10
822,1329,71.0,10
